link,title,text,date
https://hang.hu/gazdasag/maris-kineveztek-varga-mihalyt-a-jegybank-elnokenek-170992,Máris kinevezték Varga Mihályt a jegybank elnökének,"Sulyok Tamás köztársasági elnök kinevezte 2025. március 4-i hatállyal Varga Mihályt az MNB elnökének – derült ki egy december 23-án késő este megjelent Magyar Közlönyből. Érdekes, hogy a pénzügyminiszteri megbízatás megszűnését az államfő nem a Pénzügyminisztérium (PM) megszüntetésével indokolja, hanem a miniszter „lemondására tekintettel” állapítja meg 2024. december 31-ei hatállyal. Hasonlóképpen lemondott a PM-államtitkárok közül Izer Norbert és Tóth Tibor, valamint a hivatalt eddig irányító Gondos Judit közigazgatási államtitkár. Ők ezek szerint nem kerülnek át a Nemzetgazdasági Minisztériumba (NGM), amelybe a PM beolvad. Az államtitkárok közül január elsejétől a Nemzetgazdasági Minisztériumban folytatja munkáját Vágujhelyi Ferenc, aki magával viszi a Magyar Államkincstár és a Nemzeti Adó- és Vámhivatal adatvagyonának optimalizálásáért felelős kormánybiztosi feladatkörét is, valamint Banai Péter Benő, aki az államháztartás irányításáért és felügyeletéért felelős. Utóbbit Varga Mihály átviszi a jegybankba, de oda bizonyára csak márciusban nevezhetik ki. Feltűnő, hogy egyelőre nincs intézkedés Tállai András, a PM miniszterhelyettesének és parlamenti államtitkárának további beosztásáról, ugyanakkor Orbán Viktor éppen vele posztolt közös fényképet kedd reggel. A Pénzügyminisztérium megszűnésével összhangban kihirdették azt is a közlönyben, hogy 2025. január elsejétől Adorján Richárd, Berczik Ábel és Besesek Botond helyettes államtitkárként a Nemzetgazdasági Minisztériumban folytatják. Ők eddig a PM helyettes államtitkárai voltak. A PM-ből viszont a jelek szerint nem megy az NGM-be – mert megszűnik helyettes államtitkári pozíciója – Ambrus Ilona (eddigi gazdálkodásért felelős helyettes államtitkár), Jármai Péter Zoltán (eddigi jogi és koordinációs ügyekért felelős helyettes államtitkár), Marczinkó Zoltán István (eddigi gazdasági elemzésekért és kiemelt támogatási programokért felelős helyettes államtitkár), valamint Szőcs Gábor (makrogazdasági és európai ügyekért felelős helyettes államtitkár). Arról, hogy Varga Mihály hogyan jutott el a jegybankelnöki székig, ITT írtunk részletesen.  
            Orbán Viktorhoz lojális vagy szakmai jegybankelnök lesz Varga Mihály? Mekkora probléma, hogy ő egy olyan politikus, akinek a banki szakmában semmiféle gyakorlata nincs?          ",2024-12-24
https://hang.hu/gazdasag/tobb-mint-haromezer-milliard-a-koltsegvetesi-hiany-170440,Több mint háromezer milliárd a költségvetési hiány   ,"November végéig az államháztartás központi alrendszere 3284,3 milliárd forintos hiánnyal zárt – közölte hétfőn a Pénzügyminisztérium. Ezen belül a központi költségvetés 3257,5 milliárd forintos hiányt, az elkülönített állami pénzalapok 200,0 milliárd forintos többletet, a társadalombiztosítás pénzügyi alapjai pedig 226,8 milliárd forintos hiányt mutattak. Novemberben – egy hónap alatt – a központi alrendszer 233,8 milliárd forint hiánnyal zárt, szemben az előző évi azonos havi 586,7 milliárd forintos deficittel. A Pénzügyminisztérium ehhez azt a kommentárt fűzte, hogy „a kormány az idei évben stabilizálta a költségvetés egyensúlyát, emellett folyamatosan figyelemmel kíséri a hiány alakulását – az intézkedéseknek is köszönhetően a novemberi, egyhavi hiány mértéke utoljára 2019-ben alakult ennél kedvezőbben.” Az októberi havi adat 427,0 milliárd forint volt – emlékeztet a hvg.hu. A kamatkiadásokra fordított kifizetések összege november végéig 3412,7 milliárd forint volt, amely 798,1 milliárd forinttal magasabb az előző évi azonos időszaki teljesítésnél. A Pénzügyminisztérium szerint lényeges körülmény, hogy bár a forintpiaci kamatok már 2023-ban elkezdtek csökkenni, a pénzforgalmi kamatkiadásban ez a csökkenés csak késleltetve jelentkezik. Az eredményszemléletű kamatkiadás a PM szerint jövőre érdemben mérséklődni fog. Továbbra is meghaladják az egy évvel korábbi kifizetést a nyugellátásokra és a gyógyító-megelőző ellátásra fordított összegek is. Nyugellátásokra 5727,7 milliárd forintot, míg a gyógyító-megelőző ellátásra 2434,3 milliárd forintot fordított a kormány november végéig. A PM a közleményben még kiemeli, hogy a kormány elkötelezett a hiány mértékének további csökkentésében: az idei évre tervezett 4,5 százalék után jövőre 3,7, 2026-ban pedig 3 százalék alatti deficittel számol.    ",2024-12-09
https://hang.hu/gazdasag/fokozza-az-inflaciot-az-inflaciokoveto-adoemeles-de-ez-nehezen-tunt-elkerulhetonek-169084,"Fokozza az inflációt az inflációkövető adóemelés, de ez nehezen tűnt elkerülhetőnek","– Ahogy az mindenki számára nyilvánvaló lehet, az inflációkövetőnek nevezett adóemelés már januárban fokozza majd az inflációt – erről beszélt megkeresésünkre Bod Péter Ákos közgazdász, a Magyar Nemzeti Bank egykori elnöke. Ennyivel mindenképp drágul az összes érintett termék és szolgáltatás, tehát a szeszes italok, dohánytermékek és üzemanyag ára. Semjén Zsolt miniszterelnök-helyettes nyújtotta be kedd éjjel az egyes adótörvények módosításáról szóló javaslatot, amelynek értelmében több adó és illeték mértéke minden évben automatikusan növekszik majd a törvénymódosítás szükségessége nélkül. A júliusi inflációs mértékhez kötötték ennek szintjét, tehát jövőre 4,1 százalékos emelkedésre kell készülni (ekkora volt idén júliusban a pénzromlás). Az autósokat több adónövekedéssel is sújtják, a gépjárműadó és az átírási illeték is emelkedik, ahogy 2026-tól a cégautóadó szintén. A változtatás tehát ad majd egy év eleji inflációs lökést, de a kormány ezt valójában nem is feltétlenül sajnálja. Ahogy azt Bod Péter Ákos kiemelte, a magyar gazdaságpolitika nagyon régóta inflációs alapú, a kormány pedig az azt okozó tényezőket láthatólag kedveli. A gyenge forint nyilvánvalóan inflációs tényező, hiszen az importon keresztül közvetlenül befolyásolja az árakat. A gazdasági verseny lehetséges kiiktatása szintén inflációs tényezőnek számít. Hosszú távon mindez jóval nagyobb mértékben növeli az árszintet, mintha hagynák a cégeket, hogy a fogyasztókért szabadon versenyezzenek. Mindenesetre, ahogy arra lapunknak a közgazdász is utalt, az adóemelés nehezen tűnt elkerülhetőnek, Varga Mihály pénzügyminiszter pedig most egy kicsivel nyugodtabban alszik majd, a bevételi oldal ennyivel növekszik jövőre. Kérdés, a kiadási tételekkel mit fog kezdeni a kormány.  
            Különösen az autósoknak fog fájni az új szabályozás.         Bod Péter Ákos szerint ebből az következik, hogy jósolhat bármit a Magyar Nemzeti Bank, ahogy másodlagos az is, a kormány milyen számokat ír a konvergenciaprogramba, amit amúgy már nem is így hívnak. Az már látszik ugyanis, hogy olyan inflációval számolnak, amibe ez a 4,1 százalékos emelés belefér. A közgazdászt ez nem lepte meg, tudható volt szerinte, hogy a legutóbbi hónap hármassal kezdődő, visszatekintő inflációs indexe nem fejezi ki azt, amivel decemberben valószínűleg zárul az év. Ezek szerint átlagban lesz idénre egy négy százalékos infláció, és ennyit várnak jövőre is. Bod Péter Ákos hozzátette, a kormány a saját adókalkulációja szerint nem számít ezek szerint további, érdemi dezinflációra. Az egyetemi munkacsoportja is hasonló makropályát vázolt fel korábban, már előre nem elfogadva a korábbi kormányzati bizakodást a dezinfláció folytatódásában. Már csak azért sem fogadhatták el Bod szerint, mert „a költségvetési helyzet elég vacak, és olyan irdatlan drága a magyar állam működtetése, hogy ahhoz bevételre van szükség”. A bevételi kör indexálása pedig egyszerű megoldásnak tűnt, az áfánál pedig indexálja azt majd maga az infláció. Most az az innováció a közgazdász szerint, hogy nem decemberben döntöttek, ahogy egy normális országban a költségvetés beadásakor szokás, hanem már jó előre meghatározták, mivel számolnak. De a forintban megállapított adótételekhez sajnos hozzá kellett nyúlni, az infláció létezéséről nem lehet nem tudomást venni. Több párt is reagált a bejelentésre. A Jobbik csütörtökön kiadott közleményében azt írta: „Ne az adók, hanem a támogatások legyenek inflációkövetők! A kormány olyan »önjáró« adóemeléseket jelentett be, amelyek összege minden évben követik az inflációt. Így a szokásos drágító hatáson felül extra módon teszik borsosabbá a termékek és a szolgáltatások árait, még nehezebb helyzetbe hozva a magyar polgárokat. Az állandó inflációkövetésnek lenne és lett volna helye, hiszen a családi pótlék, a családi adókedvezmény és számos támogatási forma összege a bevezetés óta minden évben inflálódik, veszít értékéből. A kormány garantált, és most már minden évben biztosan emelkedő adói, a harmatgyenge forintárfolyam együttesen brutális terheket rónak a magyar polgárokra, ami a kirívóan gyenge gazdaságpolitika egyenes következménye. Mi ezzel szemben folyamatosan emelkedő, az inflációt követő kedvezményekkel és támogatásokkal biztosítanánk a magyarokat arról, hogy a szülőföldön való boldogulásuk fontos számunkra.” A Demokratikus Koalíció EP-képviselője, Dobrev Klára a Facebook-oldalán szűkszavúnak bizonyult: „Orbánéknak megéri a magas infláció! Inflációkövető adóemelést vezetnek be.” A Márki-Zay Péter vezette Mindenki Magyarországa Néppárt pedig azt írta: „Inflációkövető adóemelést vezet be a kormány az üzemanyagoknál. Ezzel lényegében mindenre plusz és folyamatosan emelkedő adót vetnek ki Orbánék, hiszen a benzin ára beépül majd minden termékbe és szolgáltatásba. »Kinek mit intézett a kormánya.« – ugye?” A Magyar Hang kulturális újságírója. Skandináv filmdráma és francia avantgárd, modern magyar regény és Erdély költészete. Apollinaire-től Bergmanig nem is olyan hosszú az út. Otthon Veszprémben és Budapesten, Városlődön és Nemesgulácson, a Balatonnál és a Sástó mellett egyaránt. ",2024-10-31
https://hang.hu/gazdasag/a-kozgazdaszok-szerint-legfeljebb-2-szazalekos-novekedesre-kepes-a-magyar-gazdasag-168662,A közgazdászok szerint legfeljebb 2 százalékos növekedésre képes a magyar gazdaság,"Az elmúlt napokban a kormány több tagja is beszélt a magyar gazdaság pillanatnyi állapotáról. Orbán Viktor miniszterelnök néhány éven belüli egymillió forintos átlagfizetést és ezer eurós minimálbért emlegetett, illetve jövőre 3-6 százalék közötti növekedést. Nagy Márton nemzetgazdasági miniszter a Portfólió Budapest Economic Forum konferenciáján elismerte ugyan, hogy az idei év második negyedében nem tudott növekedni a magyar gazdaság, ugyanakkor a belső konjunktúrával elégedett volt, hiszen erős a fogyasztás, amelyben kiemelt szerepet tölt be az élelmiszer-kiskereskedelem. Ezzel szemben az ipar a várakozások alatt teljesít, amit a miniszter külpiaci tényezőkkel magyaráz, mindenekelőtt a magyar külkereskedelemben jelentős szerepet betöltő német gazdaság gyengélkedésével. Ugyanakkor – retorikájában a miniszterelnökhöz igazodva – 2025-re 3-6 százalék közötti növekedésről beszélt, a részleteket illetően azonban már óvatosabb: az első negyedévben a gazdaság 3,3 százalékos bővülését várja, azután pedig 3-4 százalékos növekedést. Hasonlóan számol Varga Mihály pénzügyminiszter is, aki szintén a kormányfőhöz igazodva 3-6 százalék közötti jövő évi növekedést vizionált, a részletekben azonban óvatosabb volt, hiszen konkrét számként már 3,4 százalékos növekedést emlegetett. Várakozása szerint a fogyasztás 4,3 százalékkal, a beruházások 5–5,5 százalékkal lehetnek magasabbak, mint az idei évben, és eközben a költségvetési hiány csökkentését is határozott célként említette. Vezető közgazdászok ezen várakozások kapcsán arra hívják fel a figyelmet, hogy jelenlegi szerkezetében a magyar gazdaság önerőből legfeljebb 2–2,5 százalékos bővülésre képes. Ezt az elmúlt másfél évtized adatai is igazolják, hiszen ebben az időszakban átlagosan évi két százalékkal nőtt a bruttó hazai termék (GDP). A koronavírus-járvány előtti néhány évben ugyan az állami ösztönzők hatására négy százalék körüli volt a gazdasági növekedés, ez azonban kifulladt, nemcsak a járvány, majd Oroszország 2022-ben Ukrajna ellen indított területszerző háborúja miatt, hanem mert ezt a túlfűtött állapotot nem lehet sokáig következmény nélkül fenntartani. Az úgynevezett magas nyomású gazdaság „eredménye” az Európa-bajnok infláció lett.  
            Egyre többen akarnak rendszerváltást, mégis sötét történelmi korokhoz hasonló jöhet a következő évben, mert van mit félteniük Orbánéknak. A Pénzügykutató Zrt. tudományos főmunkatársával beszélgettünk. Interjú!         Abban is egyetértenek a közgazdászok, hogy nem lesz egyszerű feladat a növekedés kormány általi támogatása a költségvetés hiányának csökkentése mellett, mert ez utóbbira mennek el az erőforrások. Ugyanakkor a jegybank keze is meg van kötve, mert az infláció visszafogása miatt fenn kell tartani a pozitív reálkamatot, illetve a forintárfolyam kézbentartása érdekében biztosítani kell a régiós országok kamatszintje fölötti magyar kamatszintet, hogy el ne meneküljenek a forint piacáról a befektetők. Éppen ez utóbbi miatt – ahogy már Virág Barnabás, a Magyar Nemzeti Bank alelnöke utalt rá – a jegybank nem tudja csökkenteni az alapkamatot, és ezzel ösztönözni a gazdaság bővülését. Szintén komoly problémaként vetődik fel, hogy a kormány továbbra is kizárólag a külföldi tőkebeáramlásban látja a gazdaság növekedésének motorját. Ez a modell a rendszerváltást követően még a termelékenység növekedését eredményezte, jelenleg azonban a mind nagyobb számban megtelepedő összeszerelőüzemekről ez már nem mondható el. Sokkal inkább a tudásra épülő gazdaság irányába kellene elindulni – sőt, ezt már 15-20 évvel ezelőtt meg kellett volna tenni –, a kormány mégis huszadik századi eszközökkel igyekszik megtalálni a siker receptjét a huszonegyedik században. Abban is nagy az egyetértés a közgazdászok között, hogy a bizonytalanság, a kiszámíthatatlanság és a verseny hiánya akadályozza leginkább a termelékenység emelkedését. A kormány különadókkal nyúl be a gazdaság működésébe, von el jövedelmeket bizonyos gazdasági ágazatokból, míg a számára kedves, illetve a kormányközeli oligarchák által uralt ágazatokba állami pénzeket juttat. Ezzel torzítja a versenyt, és veszi el a befektetők kedvét az invesztíciótól. Hasonló problémát jelent, hogy a 2010 után a költségvetési gondok megoldásának, illetve az erőltetett növekedés elérésének legfontosabb eszköze az időleges megoldásnak szánt különadók rendszere lett. Nem is beszélve arról, hogy amennyiben nem hozza meg a várt eredményt az új adó, azt az ígéretek ellenére mégsem vezetik ki, ami ismét csak a bizonytalanságot fokozza.  
            1-2 éves távon természetesen fel lehet pörgetni a gazdaságot, akár még az áhított 3-6 százalékos sávba is, de hosszabb távon ebben a struktúrában szinte lehetetlen – állapította meg. Azt is vázolta, mit kellene megváltoztatni.         – Meghökkentő, hogy amikor a világ változik, a digitalizáció, a zöldátállás, az orosz energiahordozókról való lefordulás, a demográfiai és versenyképességi problémák megoldása áll Európa figyelmének központjában, akkor ezekről nincs mondandója a magyar kormánynak. A versenyképességi gondok megoldását például az elektromos autókra adandó állami szubvencióban látják. Azokról az autókról van szó, amelyekhez Magyarországon működő ázsiai vállalatok vegyipari, fémipari folyamatokkal alkatrészeket állítanak elő – nyilatkozta a Magyar Hangnak Bod Péter Ákos közgazdász. Kérdésünkre az akadémikus elmondta, attól tart, a kormány békülékenyebb hangulata – amely szerint a korábbinál jobban be szeretné vonni a gazdasági tervezésbe a szociális partnereket – nem igazán őszinte. – Talán inkább arról van szó, hogy bűnbakot keresnek. Nem szabad ugyanis elfelejteni, hogy Orbán Viktor az egymillió forintos átlagbér emlegetésénél arról beszélt, ennek feltételeit majd a szociális partnerekkel folytatandó tárgyalásokon kell kialakítani. Ha pedig mégsem sikerül, akkor lehet mutogatni a másik oldalra – részletezte félelmeit Bod Péter Ákos. A Magyar Hang gazdasági újságírója, közgazdász. Hogyan értelmezzük a gazdasági adatokat? Interjúk vezető közgazdászokkal. A kormánynak vagy az elemzőknek van igaza? Mindig egészséges egy kis kormánykritika! Elemzések. Mit tegyünk, ha változnak a szabályok? Gyakorlati tanácsok a hétköznapokra. ",2024-10-21
https://hang.hu/gazdasag/recesszio-ide-vagy-oda-varga-mihaly-optimista-166165,"Recesszió ide vagy oda, Varga Mihály optimista","Továbbra is bővül a magyar gazdaság, a növekedési kilátások bizakodásra adnak okot – mondta a kedden megjelent GDP-adatokra reagálva a pénzügyminiszter a közösségi oldalára feltöltött videóüzenetében arra reagálva, hogy a magyar gazdaság lényegében recesszióba fordult.  Varga a közölteket úgy interpretálta, hogy a friss adatok úgy is kedvező képet mutatnak, hogy a külső feltételek továbbra sem kedvezőek, hiszen az ipari termelésen túl a magyar kivitel felvevőpiacait, az európai gazdaságokat is visszafogja, hogy az ukrajnai háború még mindig nem zárult le. Ahogy azt megírtuk, Magyarország bruttó hazai termékének volumene 2024 második negyedévében a nyers adatok szerint 1,5 százalékkal, a szezonálisan és naptárhatással kiigazított és kiegyensúlyozott adatok szerint 1,3 százalékkal haladta meg az előző év azonos időszaki értéket – jelentette kedden első becslése alapján a Központi Statisztikai Hivatal (KSH). Az előző negyedévhez képest viszont – a szezonálisan és naptárhatással a szezonálisan és naptárhatással kiigazított és kiegyensúlyozott adatok szerint – a gazdaság teljesítménye 0,2 százalékkal csökkent.  ",2024-07-30
https://hang.hu/gazdasag/penzugyminiszterium-vademeles-varga-mihaly-163167,A korrupcióval szembeni zéró toleranciáról beszélt Varga Mihály,"– Ez egy régi ügy – így kommentálta Varga Mihály a csütörtöki kormányinfón azt, hogy februárban 54 ember ellen emeltek vádat a Pénzügyminisztériumot és a Miniszterelnökséget érintő korrupciós ügyben. Ahogyan arról lapunk is beszámolt a 24.hu alapján: a Pénzügyminisztériumot és a Miniszterelnökséget is érintő vesztegetési botrányban a Központi Nyomozó Főügyészség (KNYF) ötvennégy ember ellen emelt vádat, köztük Varga Mihály pénzügyminiszter tucatnyi korábbi beosztottja – osztályvezetők, főosztályvezető-helyettesek, egy főosztályvezető és egy volt helyettes államtitkár – ellen. Az ügy 2022 áprilisában robbant ki, amikor 150 ügyész és rendőr több tucat helyszínen csapott le elsősorban minisztériumi tisztviselőkre. A vád szerint az elsőrendű vádlott, egy pénzügyminisztériumi referens, jól szervezett korrupciós hálózatot épített ki, amelyben széles körben tartott kapcsolatot pályázatírókkal, projektmenedzserekkel és pályázó cégek vezetőivel. A rendszer lényege az volt, hogy több munkatársát bevonva, milliós összegekért cserébe elintézte a pályázatok nyertességét, az ellenőrzések cégek számára kedvező lefolytatását, valamint a pályázatokkal kapcsolatos kérelmek, jogorvoslati eljárások pozitív elbírálását. Varga Mihály ezzel kapcsolatban a kormányinfón arról beszélt, hogy még 2022-ben a Pénzügyminisztérium volt az első, amely nyilvánosságra hozta, hogy a főügyészség eljárást folytat bizonyos kollégákkal szemben, az érintettek munkaviszonyát azonnali hatállyal felfüggesztették. Arra a kérdésre, hogy miniszterként van-e felelőssége a történtekben, azt mondta, hogy ezek EU-s pályázatok voltak. A miniszter elmondása szerint Orbán Viktor nem kért külön tájékoztatást az ügyben, hiszen a tárca már eleve a nyilvánosságot is tájékoztatta. Azt majd a bíróság dönti el, hogy őt meg akarják-e hallgatni. Varga Mihály azt is mondta, hogy itthon zéró tolerancia van a korrupcióval szemben.  ",2024-04-11
https://hang.hu/gazdasag/varga-mihaly-675-milliardnyi-beruhazast-utemeznek-at-163164,Az óriási deficit nyomán 675 milliárdnyi beruházást ütemez át a kormány,"A következő időszakban összesen 675 milliárd forintnyi beruházást ütemez át, halaszt el a kormány – jelentette be a csütörtöki kormányinfón Varga Mihály. A pénzügyminiszter szavai szerint „ezek nem vesznek el, a jövőben fognak megvalósulni”, az átütemezés ugyanakkor jelentősen segíti a költségvetés mozgásterét. (A lépés nem véletlen: a napokban derült ki, hogy gigantikus a költségvetési hiány, és március végére összejött majdnem a teljes évre tervezett deficit). A cél Varga közlése szerint az, hogy a költségvetési hiányt csökkenő pályán tartsák. A tervek szerint egyébként idén ez 4,5 százalék lesz. Jövőre 3,7, 2026-ra pedig 2,9 százalékkal kalkulálnak. Arról, hogy pontosan milyen beruházások átütemezéséről van szó, a miniszter nem árult el részleteket. Csak annyit mondott, hogy a tárcáknak kell dönteniük, mert ők jobban látják a helyzetet. A kormány ugyan fogalmazott meg javaslatokat, de nem mondta meg, hogy miket. Varga Mihály beszélt arról is, hogy háborús helyzetre tervezték a makrogazdasági pályát. Arra számítanak, hogy idén a gazdaság visszatér a növekedési pályára, ez a növekedés 2,5 százalék körül lehet, jövőre pedig már 4,1 százalékos emelkedést becsülnek. Gulyás Gergely Miniszterelnökséget vezető miniszter már korábban jelezte, hogy a kormány mérlegelte, mivel jár egy elhúzódó háborús időszak, hiszen ez más gazdaságpolitikát igényel. Itt azt is bejelentette, hogy a korábbi évek gyakorlatától eltérően idén csak novemberben, az amerikai elnökválasztás után nyújtják be a jövő évi költségvetést, az ugyanis döntő lehet a háború és béke kérdésében szerinte, hogy ki lesz az Egyesült Államok következő elnöke.  ",2024-04-11
https://hang.hu/gazdasag/bejelentettek-pentektol-nyugdij-elotakarekossagi-celbol-is-vasarolhato-allampapir-161316,Bejelentették: péntektől nyugdíj-előtakarékossági célból is vásárolható állampapír,"Új megtakarítási lehetőséget kínál a nyugdíjas évekre a Magyar Államkincstár: péntektől nyugdíj-előtakarékossági célból is vásárolható állampapír – jelentette be Varga Mihály pénzügyminiszter a Facebook-oldalán pénteken. Az új számlatípus előnye, hogy teljesen díjmentes, és személyi jövedelemadó-visszatérítés jár hozzá, ez évente akár 100 ezer forint is lehet – ismertette. A nyugdíj-előtakarékossági számlát azonnal néhány kattintással meg lehet nyitni a Kincstár online felületein. Kiemelte: az állampapírokkal mindenki jól jár, biztonságos, kamatadó mentes és magas hozamú befektetés a lakosságnak, egyúttal kiszámítható finanszírozás a magyar államnak. A Magyar Államkincstár az MTI-vel pénteken közölte: az új lehetőséggel olyan állampapír-befektetési életút programot alakítanak ki, mellyel a gyermek születésétől kezdve egy egész életen át megfelelő kínálatot tudnak biztosítani ügyfeleik részére az állampapír-forgalmazás területén. A számlanyitás feltétele, hogy az ügyfél már rendelkezzen értékpapírszámlával a Kincstárban. A NYESZ online azonnal megnyitható lesz ügyfélkapun keresztül, valamint személyesen a Kincstár állampapír értékesítési ügyfélszolgálatain. Az előtakarékoskodónak a számlanyitást megelőzően 5000 forint befizetést kell teljesítenie a fő értékpapírszámlájára. A befizetés után a nyugdíj-előtakarékossági számla Ügyfélkapun keresztül nyitható meg, ezt követően a Webkincstáron és Mobilkincstáron keresztül is intézheti megtakarításait az ügyfél. A NYESZ-t bárkinek érdemes lesz nyitni, aki ki tudja használni a 20 százalékos adó-visszatérítést és 10 évig a számlán tudja hagyni a megtakarítását. Ha többféle nyugdíj-megtakarítása is van egy ügyfélnek (tehát például Nyugdíjbiztosítás és NYESZ, vagy Önkéntes Nyugdíjpénztár és NYESZ), akkor a maximálisan visszaigényelhető összeg ezen nyugdíjcélú megtakarításokra összesen évi 280 ezer forint. A kincstári NYESZ-re valamennyi lakossági ügyfél által vásárolható forint alapú állampapír megvásárolható. A NYESZ-en a befektetés folyamatosan gyarapítható, a befizetések gyakoriságát az ügyfél dönti el – írták.  ",2024-02-02
https://hang.hu/gazdasag/varga-mihaly-folytatni-kell-a-fegyelmezett-fiskalis-politikat-161176,Varga Mihály: Folytatni kell a fegyelmezett fiskális politikát,"Józan, mértékletes és fegyelmezett politikára van szükség, így idén is folytatni kell a fegyelmezett fiskális politikát. A cél az, hogy 5 százalék környékén legyen az éves átlagos infláció – mondta Varga Mihály pénzügyminiszter az iCon gazdaságpolitikai konferencián szombaton Sopronban. Az MTI által idézett tárcavezető hangsúlyozta: meggyőződése szerint amíg az infláció mértéke nem megy vissza egy „moderáltabb tartományba”, addig csak korlátozottan lehet költségvetési költekezésbe fogni. – Abban konszenzus van, hogy az idei infláció jóval kisebb lesz, mint a tavalyi – mondta, hozzátéve, hogy „óriási eredménynek” tartja, hogy míg tavaly januárban 25,7 százalék volt az infláció, addig decemberben 5,5 százalék. Meglátása szerint az idei januári adat még kedvezőbb lesz. Varga Mihály szerint a legnagyobb eszköze a monetáris politikának van, „egyre inkább megérett az idő, hogy a hozamok és az alapkamat is lejjebb jöjjön”.  
            Ráadásul először jelenik meg hivatalosan nyilvános kormányzati dokumentumon az idei recesszió. És a kilábalás is a vártnál lassabb lesz.         A miniszter elmondta: komoly kihívás lesz az idei év, mert az elfogadott költségvetés szerint 6 százalék környékéről kellene 3 százalék alá csökkenteni az államháztartási hiányt. „Ezt meg tudnánk lépni, de növekedési áldozata és vesztesége lenne” – fogalmazott, hozzátéve, hogy ez a munkanélküliség növekedésében jelentkezne, amit nem szeretnének. – Kormánygondolkozás van arról, hogy a hiányt nem egy, hanem két év alatt kellene 3 százalék alá csökkenteni, de döntés még nem született – mondta. Meglátása szerint reálisabb a két év és az idei évre a piac is inkább 4-4,5 százalékos hiányt tud realizálni. Varga Mihály beszélt arról is, hogy a magyar adórendszer azt a versenyképességet mutatja, hogy az egy főre eső külföldi működőtőke beruházásban elsők vagyunk a régióban, ezt a pozíciót tartani akarja a kormány. „Jó az országnak, ha minél több ilyen tőke érkezik, de vannak korlátok is” – mondta. A személyi jövedelemadó mértékéről azt mondta, hogy a cél továbbra is az, hogy egy számjegyű legyen, de a 15 százalékos kulcs sem „rossz”, hiszen Európa harmadik legkisebb adóterhe. „Ezen túl a családi kedvezmények is tovább tudják csökkenteni a mértékét” – mondta. Kiemelte, teljesítették, amit 2010-ben ígértek, miszerint versenyképes adórendszert működtetnek, ami nem bünteti a vállalkozásokat és a magánszemélyeket. A pénzügyminiszter az állampapírokra kitérve azt mondta, hogy az egyik legnagyobb sikerük, az első helyen van a befektetések között. Hangsúlyozta azt is, hogy az államadósság szerkezete három pontban jelentősen változott. Egyrészt míg 2010-ben az államadósság 53 százaléka devizában volt, most ez az arány 26 százalék. Másrészt az államadósság futamidejét növelni tudták, ez most már 6 év átlagosan, szemben a 2010-es 3,5 évvel. – A harmadik pont a lakosság szerepvállalása: míg 2010-ben az államadósság 3 százaléka volt a magyar lakosságnál, most 21 százaléka, ami azt jelenti, hogy a magyar emberek életének a része lett az állampapír – mondta. „A miniszter meglátása szerint a pénzügyi alapismereteket a nemzeti alaptanterv részévé kellene tenni, mert egy életen át elkísérnek bennünket. Ha rossz döntéseket hozunk, akkor azt a családunk is megsínyli” – fogalmazott. Elmondta azt is, hogy a kormány továbbra is fenntartja a babakötvényt, ami jelenleg 20 százalék kamatot fizet. Kitért arra is, hogy a magyar lakosságnál 8600-8700 milliárd forintnyi készpénzállomány van. Varga Mihály a digitalizációt is érintve azt mondta, hogy szeretnék fenntartani a versenyképességet és a hatékonyságot is. Egyik nagy sikernek tartja a személyi jövedelemadó elektronikus elkészítését, a Nemzeti Adó- és Vámhivatal már kétmillió ember bevallását készíti el. Az idei év nagy lehetőségének nevezte Varga Mihály az e-áfa és az e-nyugta bevezetését. Kérdésre válaszolva a pénzügyminiszter elmondta, hogy az euró bevezetése nem cél, hanem eszköz. Példaként említette Szlovákiát, ahol a gazdaság nem lett sikeresebb azzal, hogy bevezették az eurót.  ",2024-01-27
