"","Date","eur_close","Fed","MNB","ECB","mean_matolcsy","mean_varga","mean_nagy","mean_kinfo","max_matolcsy","max_varga","max_nagy","max_kinfo"
"85","2018-09-26","323.191","0.0193","0.0090","0.0000","0","0","0","0","0","0","0","0"
"86","2018-09-27","323.291","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"87","2018-09-30","322.939","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"88","2018-10-01","323.001","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"89","2018-10-02","322.796","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"90","2018-10-03","322.710","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"91","2018-10-04","323.993","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"92","2018-10-07","324.374","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"93","2018-10-08","325.194","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"94","2018-10-09","324.380","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"95","2018-10-10","325.392","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"96","2018-10-11","325.041","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"97","2018-10-14","323.922","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"98","2018-10-15","322.353","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"99","2018-10-16","321.496","0.0218","0.0090","0.0000","0","0","0","0","0","0","0","0"
"100","2018-10-17","321.706","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"101","2018-10-18","322.851","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"102","2018-10-21","322.652","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"103","2018-10-22","322.511","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"104","2018-10-23","322.530","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"105","2018-10-24","323.367","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"106","2018-10-25","323.838","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"107","2018-10-29","323.784","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"108","2018-10-30","324.378","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"109","2018-10-31","324.250","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"110","2018-11-01","324.348","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"111","2018-11-02","322.534","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"112","2018-11-05","321.243","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"113","2018-11-06","321.866","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"114","2018-11-07","321.525","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"115","2018-11-08","321.044","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"116","2018-11-09","320.629","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"117","2018-11-12","321.222","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"118","2018-11-13","322.066","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"119","2018-11-14","322.563","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"120","2018-11-15","322.084","0.0220","0.0090","0.0000","0"," 0.200853616","0","0","0"," 0.200853616","0","0"
"121","2018-11-16","321.646","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"122","2018-11-19","321.357","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"123","2018-11-20","320.892","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"124","2018-11-21","321.106","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"125","2018-11-22","321.442","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"126","2018-11-23","320.886","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"127","2018-11-26","321.997","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"128","2018-11-27","323.476","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"129","2018-11-28","323.726","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"130","2018-11-29","323.364","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"131","2018-11-30","323.306","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"132","2018-12-03","323.373","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"133","2018-12-04","322.269","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"134","2018-12-05","323.317","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"135","2018-12-06","323.029","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"136","2018-12-07","322.681","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"137","2018-12-10","322.861","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"138","2018-12-11","323.210","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"139","2018-12-12","323.403","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"140","2018-12-13","322.635","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"141","2018-12-14","323.121","0.0219","0.0090","0.0000","0","0","0","0","0","0","0","0"
"142","2018-12-17","323.295","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"143","2018-12-18","323.211","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"144","2018-12-19","321.887","0.0220","0.0090","0.0000","0","0","0","0","0","0","0","0"
"145","2018-12-20","322.344","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"146","2018-12-21","321.190","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"147","2018-12-24","321.706","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"148","2018-12-25","320.964","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"149","2018-12-26","321.069","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"150","2018-12-27","321.038","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"151","2018-12-28","320.710","0.0240","0.0090","0.0000","0"," 0.104135916","0","0","0"," 0.104135916","0","0"
"152","2018-12-31","321.382","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"153","2019-01-01","320.603","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"154","2019-01-02","320.854","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"155","2019-01-03","322.228","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"156","2019-01-04","320.663","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"157","2019-01-07","320.572","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"158","2019-01-08","320.812","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"159","2019-01-09","321.364","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"160","2019-01-10","320.912","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"161","2019-01-11","320.899","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"162","2019-01-14","320.897","0.0240","0.0090","0.0000","0"," 0.088053723","0","0","0"," 0.088053723","0","0"
"163","2019-01-15","321.419","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"164","2019-01-16","322.805","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"165","2019-01-17","321.028","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"166","2019-01-18","319.211","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"167","2019-01-21","317.601","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"168","2019-01-22","317.323","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"169","2019-01-23","317.844","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"170","2019-01-24","317.684","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"171","2019-01-25","318.456","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"172","2019-01-28","317.305","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"173","2019-01-29","317.028","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"174","2019-01-30","316.921","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"175","2019-01-31","315.278","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"176","2019-02-01","315.547","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"177","2019-02-04","316.997","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"178","2019-02-05","316.996","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"179","2019-02-06","317.424","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"180","2019-02-07","318.437","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"181","2019-02-08","318.441","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"182","2019-02-11","318.706","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"183","2019-02-12","319.551","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"184","2019-02-13","317.810","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"185","2019-02-14","318.581","0.0240","0.0090","0.0000","0"," 0.143639301","0","0","0"," 0.143639301","0","0"
"186","2019-02-15","318.138","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"187","2019-02-18","317.683","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"188","2019-02-19","317.627","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"189","2019-02-20","317.085","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"190","2019-02-21","316.743","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"191","2019-02-22","317.129","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"192","2019-02-25","317.605","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"193","2019-02-26","317.572","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"194","2019-02-27","316.466","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"195","2019-02-28","315.866","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"196","2019-03-01","315.525","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"197","2019-03-04","315.556","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"198","2019-03-05","315.347","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"199","2019-03-06","315.222","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"200","2019-03-07","315.178","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"201","2019-03-08","315.926","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"202","2019-03-11","315.221","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"203","2019-03-12","315.279","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"204","2019-03-13","314.880","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"205","2019-03-14","314.263","0.0240","0.0090","0.0000","0.09259070","0","0","0","0.09259070","0","0","0"
"206","2019-03-15","314.071","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"207","2019-03-18","314.086","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"208","2019-03-19","313.591","0.0240","0.0090","0.0000","0.08855909","0","0","0","0.08855909","0","0","0"
"209","2019-03-20","312.725","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"210","2019-03-21","313.149","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"211","2019-03-22","314.501","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"212","2019-03-25","316.050","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"213","2019-03-26","315.706","0.0240","0.0090","0.0000","0.24956042","0","0","0","0.24956042","0","0","0"
"214","2019-03-27","318.420","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"215","2019-03-28","319.586","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"216","2019-03-29","320.099","0.0243","0.0090","0.0000","0","0","0","0","0","0","0","0"
"217","2019-03-31","320.771","0.0243","0.0090","0.0000","0","0","0","0","0","0","0","0"
"218","2019-04-01","321.206","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"219","2019-04-02","320.876","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"220","2019-04-03","319.444","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"221","2019-04-04","319.781","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"222","2019-04-07","320.958","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"223","2019-04-08","320.828","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"224","2019-04-09","321.974","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"225","2019-04-10","321.180","0.0241","0.0090","0.0000","0.27588773","0","0","0","0.27588773","0","0","0"
"226","2019-04-11","321.773","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"227","2019-04-14","321.119","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"228","2019-04-15","319.881","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"229","2019-04-16","319.364","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"230","2019-04-17","319.164","0.0242","0.0090","0.0000","0","0","0","0","0","0","0","0"
"231","2019-04-18","319.651","0.0243","0.0090","0.0000","0","0","0","0","0","0","0","0"
"232","2019-04-21","319.773","0.0243","0.0090","0.0000","0","0","0","0","0","0","0","0"
"233","2019-04-22","320.116","0.0244","0.0090","0.0000","0","0","0","0","0","0","0","0"
"234","2019-04-23","320.372","0.0244","0.0090","0.0000","0","0","0","0","0","0","0","0"
"235","2019-04-24","321.602","0.0244","0.0090","0.0000","0","0","0","0","0","0","0","0"
"236","2019-04-25","321.839","0.0244","0.0090","0.0000","0","0","0","0","0","0","0","0"
"237","2019-04-28","322.014","0.0244","0.0090","0.0000","0","0","0","0","0","0","0","0"
"238","2019-04-29","322.858","0.0245","0.0090","0.0000","0","0","0","0","0","0","0","0"
"239","2019-04-30","323.560","0.0245","0.0090","0.0000","0","0","0","0","0","0","0","0"
"240","2019-05-01","324.192","0.0245","0.0090","0.0000","0","0","0","0","0","0","0","0"
"241","2019-05-02","323.876","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"242","2019-05-05","322.858","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"243","2019-05-06","323.425","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"244","2019-05-07","323.749","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"245","2019-05-08","323.899","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"246","2019-05-09","323.813","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"247","2019-05-12","322.965","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"248","2019-05-13","323.678","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"249","2019-05-14","324.052","0.0238","0.0090","0.0000","0.13614471","0","0","0","0.13614471","0","0","0"
"250","2019-05-15","324.395","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"251","2019-05-16","324.233","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"252","2019-05-19","325.925","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"253","2019-05-20","326.184","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"254","2019-05-21","325.858","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"255","2019-05-22","325.971","0.0238","0.0090","0.0000","0"," 0.176527902","0","0","0"," 0.176527902","0","0"
"256","2019-05-23","326.138","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"257","2019-05-26","325.038","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"258","2019-05-27","325.559","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"259","2019-05-28","326.834","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"260","2019-05-29","325.639","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"261","2019-05-30","324.387","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"262","2019-06-02","324.491","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"263","2019-06-03","322.743","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"264","2019-06-04","321.608","0.0238","0.0090","0.0000","0"," 0.019309813","0","0","0"," 0.019309813","0","0"
"265","2019-06-05","321.060","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"266","2019-06-06","320.560","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"267","2019-06-09","319.841","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"268","2019-06-10","319.750","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"269","2019-06-11","320.791","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"270","2019-06-12","321.778","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"271","2019-06-13","321.690","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"272","2019-06-16","322.023","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"273","2019-06-17","322.009","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"274","2019-06-18","322.891","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"275","2019-06-19","323.177","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"276","2019-06-20","322.766","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"277","2019-06-23","323.879","0.0237","0.0090","0.0000","0","0","0","0","0","0","0","0"
"278","2019-06-24","323.235","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"279","2019-06-25","323.046","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"280","2019-06-26","323.098","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"281","2019-06-27","323.306","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"282","2019-06-30","322.627","0.0238","0.0090","0.0000","0","0","0","0","0","0","0","0"
"283","2019-07-01","323.011","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"284","2019-07-02","322.527","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"285","2019-07-03","321.962","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"286","2019-07-04","322.734","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"287","2019-07-07","323.708","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"288","2019-07-08","324.504","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"289","2019-07-09","325.203","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"290","2019-07-10","325.382","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"291","2019-07-11","325.554","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"292","2019-07-14","325.279","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"293","2019-07-15","325.045","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"294","2019-07-16","325.641","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"295","2019-07-17","326.217","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"296","2019-07-18","325.493","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"297","2019-07-21","325.046","0.0241","0.0090","0.0000","0","0","0","0","0","0","0","0"
"298","2019-07-22","324.983","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"299","2019-07-23","325.506","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"300","2019-07-24","325.058","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"301","2019-07-25","325.932","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"302","2019-07-28","326.506","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"303","2019-07-29","327.547","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"304","2019-07-30","327.186","0.0239","0.0090","0.0000","0","0","0","0","0","0","0","0"
"305","2019-07-31","325.728","0.0240","0.0090","0.0000","0","0","0","0","0","0","0","0"
"306","2019-08-01","326.955","0.0214","0.0090","0.0000","0","0","0","0","0","0","0","0"
"307","2019-08-04","326.942","0.0214","0.0090","0.0000","0","0","0","0","0","0","0","0"
"308","2019-08-05","326.732","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"309","2019-08-06","324.490","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"310","2019-08-07","325.587","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"311","2019-08-08","323.873","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"312","2019-08-11","324.380","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"313","2019-08-12","323.898","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"314","2019-08-13","323.164","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"315","2019-08-14","325.223","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"316","2019-08-15","325.510","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"317","2019-08-18","324.287","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"318","2019-08-19","326.223","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"319","2019-08-20","327.067","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"320","2019-08-21","327.035","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"321","2019-08-22","327.781","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"322","2019-08-25","328.912","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"323","2019-08-26","328.903","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"324","2019-08-27","329.218","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"325","2019-08-28","329.823","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"326","2019-08-29","331.078","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"327","2019-09-01","331.023","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"328","2019-09-02","331.109","0.0212","0.0090","0.0000","0","0","0","0","0","0","0","0"
"329","2019-09-03","329.599","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"330","2019-09-04","329.203","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"331","2019-09-05","329.447","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"332","2019-09-08","329.613","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"333","2019-09-09","329.877","0.0213","0.0090","0.0000","0.21568929"," 0.215689287","0","0","0.21568929"," 0.215689287","0","0"
"334","2019-09-10","331.386","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"335","2019-09-11","331.804","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"336","2019-09-12","332.283","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"337","2019-09-15","331.201","0.0213","0.0090","0.0000","0","0","0","0","0","0","0","0"
"338","2019-09-16","331.759","0.0225","0.0090","0.0000","0","0","0","0","0","0","0","0"
"339","2019-09-17","333.296","0.0230","0.0090","0.0000","0","0","0","0","0","0","0","0"
"340","2019-09-18","332.655","0.0225","0.0090","0.0000","0","0","0","0","0","0","0","0"
"341","2019-09-19","332.102","0.0190","0.0090","0.0000","0","0","0","0","0","0","0","0"
"342","2019-09-22","333.483","0.0190","0.0090","0.0000","0","0","0","0","0","0","0","0"
"343","2019-09-23","334.895","0.0190","0.0090","0.0000","0","0","0","0","0","0","0","0"
"344","2019-09-24","333.280","0.0190","0.0090","0.0000","0","0","0","0","0","0","0","0"
"345","2019-09-25","333.909","0.0190","0.0090","0.0000","0","0","0","0","0","0","0","0"
"346","2019-09-26","335.257","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"347","2019-09-29","335.106","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"348","2019-09-30","334.553","0.0190","0.0090","0.0000","0","0","0","0","0","0","0","0"
"349","2019-10-01","335.149","0.0188","0.0090","0.0000","0","0","0","0","0","0","0","0"
"350","2019-10-02","333.523","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"351","2019-10-03","331.896","0.0183","0.0090","0.0000","0","0","0","0","0","0","0","0"
"352","2019-10-06","332.112","0.0183","0.0090","0.0000","0","0","0","0","0","0","0","0"
"353","2019-10-07","333.037","0.0182","0.0090","0.0000","0","0","0","0","0","0","0","0"
"354","2019-10-08","333.593","0.0182","0.0090","0.0000","0","0","0","0","0","0","0","0"
"355","2019-10-09","333.834","0.0182","0.0090","0.0000","0","0","0","0","0","0","0","0"
"356","2019-10-10","331.756","0.0182","0.0090","0.0000","0","0","0","0","0","0","0","0"
"357","2019-10-13","331.476","0.0182","0.0090","0.0000","0","0","0","0","0","0","0","0"
"358","2019-10-14","331.334","0.0182","0.0090","0.0000","0","0","0","0","0","0","0","0"
"359","2019-10-15","331.786","0.0190","0.0090","0.0000","0","0","0","0","0","0","0","0"
"360","2019-10-16","332.235","0.0190","0.0090","0.0000","0","0","0","0","0","0","0","0"
"361","2019-10-17","330.898","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"362","2019-10-20","330.393","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"363","2019-10-21","329.741","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"364","2019-10-22","328.764","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"365","2019-10-23","327.764","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"366","2019-10-24","329.062","0.0185","0.0090","0.0000","0","0","0","0","0","0","0","0"
"367","2019-10-28","328.291","0.0183","0.0090","0.0000","0","0","0","0","0","0","0","0"
"368","2019-10-29","327.779","0.0182","0.0090","0.0000","0","0","0","0","0","0","0","0"
"369","2019-10-30","329.620","0.0182","0.0090","0.0000","0","0","0","0","0","0","0","0"
"370","2019-10-31","329.046","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"371","2019-11-01","328.361","0.0157","0.0090","0.0000","0","0","0","0","0","0","0","0"
"372","2019-11-04","327.746","0.0156","0.0090","0.0000","0","0","0","0","0","0","0","0"
"373","2019-11-05","329.030","0.0156","0.0090","0.0000","0","0","0","0","0","0","0","0"
"374","2019-11-06","330.814","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"375","2019-11-07","331.566","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"376","2019-11-08","332.267","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"377","2019-11-11","333.463","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"378","2019-11-12","333.760","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"379","2019-11-13","334.445","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"380","2019-11-14","333.607","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"381","2019-11-15","333.900","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"382","2019-11-18","334.238","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"383","2019-11-19","335.042","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
